QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:50:18, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1715360, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715371, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715380, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715390, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715400, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715410, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715420, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715430, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715440, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715450, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715461, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715470, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715480, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715490, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715501, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715510, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715520, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715530, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715540, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715550, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715560, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
