QGPIORecord, QRC v6.1.0, 20-12-2021 @ 21:41:59, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, -, -, -, -, -
357440, -0.701248, -0.701248, -6, -5.29875, -5.29875, -0.653252, -0.908874, 0, 0, 0, 0, 0
357450, -1.04837, -1.04837, -6, -4.95163, -4.95163, -0.790417, -1.06189, 0, 0, 0, 0, 0
357460, -1.05187, -1.39899, -6, -4.94813, -4.60101, -0.922891, -1.20448, 0, 0, 0, 0, 0
357471, -1.04837, -1.39899, -6, -4.95163, -4.60101, -1.05536, -1.34185, 0, 0, 0, 0, 0
357480, -1.75312, -1.74961, -6, -4.24688, -4.25039, -1.17845, -1.47398, 0, 0, 0, 0, 0
357490, -1.75312, -2.10374, -6, -4.24688, -3.89626, -1.29211, -1.59558, 0, 0, 0, 0, 0
357500, -2.10374, -2.45437, -6, -3.89626, -3.54563, -1.40108, -1.70667, 0, 0, 0, 0, 0
357511, -2.45086, -2.45086, -6, -3.54914, -3.54914, -1.50071, -1.81258, 0, 0, 0, 0, 0
357520, -2.45437, -2.80499, -6, -3.54563, -3.19501, -1.59565, -1.91325, 0, 0, 0, 0, 0
357530, -2.80499, -3.15562, -6, -3.19501, -2.84438, -1.68585, -2.00341, 0, 0, 0, 0, 0
357540, -3.15562, -3.50624, -6, -2.84438, -2.49376, -1.76667, -2.08309, 0, 0, 0, 0, 0
357551, -3.15562, -3.50624, -6, -2.84438, -2.49376, -1.84279, -2.15754, 0, 0, 0, 0, 0
357560, -3.50274, -3.50274, -6, -2.49726, -2.49726, -1.91427, -2.23205, 0, 0, 0, 0, 0
357570, -3.50624, -4.20749, -6, -2.49376, -1.79251, -1.98106, -2.29608, 0, 0, 0, 0, 0
357580, -3.85687, -3.85687, -6, -2.14313, -2.14313, -2.04311, -2.35483, 0, 0, 0, 0, 0
357591, -4.20749, -4.55811, -6, -1.79251, -1.44189, -2.09577, -2.40835, 0, 0, 0, 0, 0
357601, -4.19697, -4.5476, -6, -1.80303, -1.4524, -2.14388, -2.45155, 0, 0, 0, 0, 0
357610, -4.56513, -4.56162, -6, -1.43487, -1.43838, -2.18721, -2.4947, 0, 0, 0, 0, 0
357620, -4.55811, -4.56162, -6, -1.44189, -1.43838, -2.22571, -2.53765, 0, 0, 0, 0, 0
357630, -4.55811, -4.90523, -6, -1.44189, -1.09477, -2.2643, -2.57546, 0, 0, 0, 0, 0
357641, -4.90173, -4.90173, -6, -1.09827, -1.09827, -2.29829, -2.6082, 0, 0, 0, 0, 0
357650, -4.91224, -4.56162, -6, -1.08776, -1.43838, -2.32754, -2.64606, 0, 0, 0, 0, 0
357660, -4.90874, -5.25586, -6, -1.09126, -0.744143, -2.3567, -2.67864, 0, 0, 0, 0, 0
357670, -5.25586, -4.90874, -6, -0.744143, -1.09126, -2.38126, -2.70604, 0, 0, 0, 0, 0
357681, -4.90874, -5.25586, -6, -1.09126, -0.744143, -2.40582, -2.73344, 0, 0, 0, 0, 0
357690, -5.25235, -5.25936, -6, -0.74765, -0.740637, -2.43043, -2.7556, 0, 0, 0, 0, 0
357700, -5.26287, -5.26287, -6, -0.737131, -0.737131, -2.4503, -2.77766, 0, 0, 0, 0, 0
357710, -5.25936, -5.60999, -6, -0.740637, -0.390013, -2.47007, -2.79449, 0, 0, 0, 0, 0
357721, -5.60297, -5.59947, -6, -0.397026, -0.400532, -2.48529, -2.80629, 0, 0, 0, 0, 0
357731, -5.25936, -5.60999, -6, -0.740637, -0.390013, -2.50052, -2.81809, 0, 0, 0, 0, 0
357740, -5.26287, -5.61349, -6, -0.737131, -0.386507, -2.52029, -2.82968, 0, 0, 0, 0, 0
357750, -5.60648, -5.95009, -6, -0.393519, -0.0499077, -2.53542, -2.83619, 0, 0, 0, 0, 0
357761, -5.25936, -5.61349, -6, -0.740637, -0.386507, -2.5506, -2.84271, 0, 0, 0, 0, 0
357771, -5.25586, -5.9571, -6, -0.744143, -0.0428953, -2.57047, -2.84912, 0, 0, 0, 0, 0
357780, -5.61349, -5.96061, -6, -0.386507, -0.0393887, -2.5856, -2.85035, 0, 0, 0, 0, 0
357790, -5.25936, -5.96061, -6, -0.740637, -0.0393887, -2.60068, -2.85152, 0, 0, 0, 0, 0
357800, -5.25936, -5.96061, -6, -0.740637, -0.0393887, -2.6205, -2.8527, 0, 0, 0, 0, 0
357811, -5.59947, -5.94659, -6, -0.400532, -0.0534139, -2.63577, -2.85408, 0, 0, 0, 0, 0
357820, -5.26638, -6.31474, -6, -0.733625, 0.314742, -2.65095, -2.85018, 0, 0, 0, 0, 0
357830, -5.60999, -5.61349, -6, -0.390013, -0.386507, -2.66598, -2.85125, 0, 0, 0, 0, 0
357840, -5.25936, -5.96061, -6, -0.740637, -0.0393887, -2.68111, -2.85761, 0, 0, 0, 0, 0
357851, -5.60297, -5.9536, -6, -0.397026, -0.0464015, -2.69634, -2.85889, 0, 0, 0, 0, 0
357860, -5.60297, -6.30422, -6, -0.397026, 0.304223, -2.70696, -2.85504, 0, 0, 0, 0, 0
357870, -5.60999, -5.60999, -6, -0.390013, -0.390013, -2.7175, -2.85632, 0, 0, 0, 0, 0
357880, -5.60999, -5.96061, -6, -0.390013, -0.0393887, -2.72793, -2.86273, 0, 0, 0, 0, 0
357891, -5.60297, -6.30072, -6, -0.397026, 0.300716, -2.73847, -2.85883, 0, 0, 0, 0, 0
357901, -5.60648, -6.30422, -6, -0.393519, 0.304223, -2.74904, -2.8498, 0, 0, 0, 0, 0
357910, -5.60999, -6.31124, -6, -0.390013, 0.311235, -2.75953, -2.84062, 0, 0, 0, 0, 0
357920, -5.60999, -6.31124, -6, -0.390013, 0.311235, -2.76997, -2.83132, 0, 0, 0, 0, 0
357931, -5.61349, -6.31124, -6, -0.386507, 0.311235, -2.78036, -2.82203, 0, 0, 0, 0, 0
357941, -5.60297, -6.31124, -6, -0.397026, 0.311235, -2.79084, -2.81274, 0, 0, 0, 0, 0
357950, -5.61349, -6.31124, -6, -0.386507, 0.311235, -2.80133, -2.80345, 0, 0, 0, 0, 0
357960, -5.96061, -6.31474, -6, -0.0393887, 0.314742, -2.80703, -2.7941, 0, 0, 0, 0, 0
357970, -5.61349, -6.66186, -6, -0.386507, 0.66186, -2.81273, -2.77953, 0, 0, 0, 0, 0
357981, -5.9536, -5.96061, -6, -0.0464015, -0.0393887, -2.81852, -2.77023, 0, 0, 0, 0, 0
357990, -5.96061, -6.66186, -6, -0.0393887, 0.66186, -2.81967, -2.76094, 0, 0, 0, 0, 0
358000, -5.95009, -5.9536, -6, -0.0499077, -0.0464015, -2.82086, -2.75176, 0, 0, 0, 0, 0
358010, -5.61349, -6.31474, -6, -0.386507, 0.314742, -2.8267, -2.74775, 0, 0, 0, 0, 0
358021, -5.96412, -6.31825, -6, -0.0358825, 0.318248, -2.83235, -2.7383, 0, 0, 0, 0, 0
358031, -5.94308, -6.2902, -6, -0.0569201, 0.290198, -2.8336, -2.72922, 0, 0, 0, 0, 0
358040, -5.96762, -6.31825, -6, -0.0323763, 0.318248, -2.83479, -2.72014, 0, 0, 0, 0, 0
358050, -5.96061, -5.96061, -6, -0.0393887, -0.0393887, -2.83575, -2.71597, 0, 0, 0, 0, 0
358061, -5.96061, -6.31124, -6, -0.0393887, 0.311235, -2.8368, -2.71191, 0, 0, 0, 0, 0
358071, -5.95009, -5.60297, -6, -0.0499077, -0.397026, -2.838, -2.7132, 0, 0, 0, 0, 0
358080, -5.96762, -6.31825, -6, -0.0323763, 0.318248, -2.8391, -2.71437, 0, 0, 0, 0, 0
358090, -5.96061, -6.31124, -6, -0.0393887, 0.311235, -2.84006, -2.70497, 0, 0, 0, 0, 0
358100, -6.30072, -5.95009, -6, 0.300716, -0.0499077, -2.83656, -2.70107, 0, 0, 0, 0, 0
358111, -5.96061, -6.30773, -6, -0.0393887, 0.307729, -2.83307, -2.69723, 0, 0, 0, 0, 0
358120, -5.96412, -5.96762, -6, -0.0358825, -0.0323763, -2.83407, -2.69311, 0, 0, 0, 0, 0
358130, -6.30072, -5.9536, -6, 0.300716, -0.0464015, -2.83053, -2.69429, 0, 0, 0, 0, 0
358140, -5.96061, -6.30422, -6, -0.0393887, 0.304223, -2.82703, -2.69044, 0, 0, 0, 0, 0
358151, -6.31124, -5.96762, -6, 0.311235, -0.0323763, -2.8234, -2.68638, 0, 0, 0, 0, 0
358160, -6.31124, -6.30773, -6, 0.311235, 0.307729, -2.81507, -2.68227, 0, 0, 0, 0, 0
358170, -5.96061, -6.31474, -6, -0.0393887, 0.314742, -2.81143, -2.67298, 0, 0, 0, 0, 0
358180, -6.30422, -5.9536, -6, 0.304223, -0.0464015, -2.80788, -2.66898, 0, 0, 0, 0, 0
358191, -6.31474, -5.96061, -6, 0.314742, -0.0393887, -2.7996, -2.67026, 0, 0, 0, 0, 0
358201, -6.30072, -6.30422, -6, 0.300716, 0.304223, -2.79137, -2.6663, 0, 0, 0, 0, 0
358210, -6.31124, -5.96061, -6, 0.311235, -0.0393887, -2.78318, -2.66235, 0, 0, 0, 0, 0
358220, -5.96762, -5.96762, -6, -0.0323763, -0.0323763, -2.77945, -2.66342, 0, 0, 0, 0, 0
358231, -6.31124, -6.31124, -6, 0.311235, 0.311235, -2.77571, -2.65926, 0, 0, 0, 0, 0
358241, -5.95009, -5.95009, -6, -0.0499077, -0.0499077, -2.77222, -2.65536, 0, 0, 0, 0, 0
358250, -6.31124, -5.60648, -6, 0.311235, -0.393519, -2.76872, -2.66198, 0, 0, 0, 0, 0
358260, -5.96412, -5.96762, -6, -0.0358825, -0.0323763, -2.76504, -2.66833, 0, 0, 0, 0, 0
358270, -6.31124, -5.9536, -6, 0.311235, -0.0464015, -2.76135, -2.66951, 0, 0, 0, 0, 0
358281, -5.9536, -5.96061, -6, -0.0464015, -0.0393887, -2.75781, -2.67079, 0, 0, 0, 0, 0
358290, -6.30773, -5.95009, -6, 0.307729, -0.0499077, -2.75431, -2.67212, 0, 0, 0, 0, 0
358300, -5.96412, -6.31124, -6, -0.0358825, 0.311235, -2.75067, -2.66822, 0, 0, 0, 0, 0
358310, -5.96061, -5.96762, -6, -0.0393887, -0.0323763, -2.75168, -2.66406, 0, 0, 0, 0, 0
358321, -6.30422, -5.9571, -6, 0.304223, -0.0428953, -2.74814, -2.66518, 0, 0, 0, 0, 0
358330, -5.96061, -5.95009, -6, -0.0393887, -0.0499077, -2.74459, -2.66657, 0, 0, 0, 0, 0
358340, -6.31124, -5.96762, -6, 0.311235, -0.0323763, -2.74096, -2.6678, 0, 0, 0, 0, 0
358350, -5.96061, -5.96061, -6, -0.0393887, -0.0393887, -2.73732, -2.66887, 0, 0, 0, 0, 0
358361, -6.30773, -6.30422, -6, 0.307729, 0.304223, -2.73373, -2.66492, 0, 0, 0, 0, 0
358371, -5.9536, -5.95009, -6, -0.0464015, -0.0499077, -2.73023, -2.66112, 0, 0, 0, 0, 0
358380, -6.31825, -5.97464, -6, 0.318248, -0.0253639, -2.72659, -2.66224, 0, 0, 0, 0, 0
358390, -5.9536, -5.9536, -6, -0.0464015, -0.0464015, -2.72295, -2.66331, 0, 0, 0, 0, 0
358401, -5.96061, -5.96412, -6, -0.0393887, -0.0358825, -2.7241, -2.66454, 0, 0, 0, 0, 0
358411, -5.95009, -5.95009, -6, -0.0499077, -0.0499077, -2.7253, -2.66582, 0, 0, 0, 0, 0
358420, -5.96762, -5.9571, -6, -0.0323763, -0.0428953, -2.7264, -2.66721, 0, 0, 0, 0, 0
358430, -6.31124, -5.97113, -6, 0.311235, -0.0288701, -2.72267, -2.66828, 0, 0, 0, 0, 0
358440, -5.96061, -5.96061, -6, -0.0393887, -0.0393887, -2.71903, -2.6693, 0, 0, 0, 0, 0
358451, -6.2902, -5.94308, -6, 0.290198, -0.0569201, -2.71567, -2.67074, 0, 0, 0, 0, 0
358460, -5.97464, -5.97113, -6, -0.0253639, -0.0288701, -2.71213, -2.67202, 0, 0, 0, 0, 0
