QGPIORecord, QRC v6.1.0, 20-12-2021 @ 21:46:18, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, -, -, -, -, -
615641, 6.31124, 6.31825, 6, -0.311235, -0.318248, 3.28845, 3.21407, 0, 0, 0, 0, 0
615651, 5.95009, 6.30072, 6, 0.0499077, -0.300716, 3.28495, 3.20483, 0, 0, 0, 0, 0
615660, 5.97113, 5.97113, 6, 0.0288701, 0.0288701, 3.28601, 3.20077, 0, 0, 0, 0, 0
615670, 5.96061, 6.31124, 6, 0.0393887, -0.311235, 3.28692, 3.19656, 0, 0, 0, 0, 0
615681, 6.30072, 6.30072, 6, -0.300716, -0.300716, 3.28342, 3.18742, 0, 0, 0, 0, 0
615691, 5.96412, 6.31124, 6, 0.0358825, -0.311235, 3.27988, 3.17829, 0, 0, 0, 0, 0
615700, 6.31124, 6.31474, 6, -0.311235, -0.314742, 3.2762, 3.16894, 0, 0, 0, 0, 0
615710, 5.9536, 5.96061, 6, 0.0464015, 0.0393887, 3.27265, 3.16483, 0, 0, 0, 0, 0
615720, 6.31124, 5.9571, 6, -0.311235, 0.0428953, 3.26911, 3.16606, 0, 0, 0, 0, 0
615731, 5.96061, 5.9536, 6, 0.0393887, 0.0464015, 3.26547, 3.16739, 0, 0, 0, 0, 0
615740, 6.31474, 6.31124, 6, -0.314742, -0.311235, 3.26179, 3.16344, 0, 0, 0, 0, 0
615750, 5.96061, 5.96762, 6, 0.0393887, 0.0323763, 3.2581, 3.15928, 0, 0, 0, 0, 0
615760, 6.30422, 5.9571, 6, -0.304223, 0.0428953, 3.25456, 3.1604, 0, 0, 0, 0, 0
615771, 6.30422, 5.9536, 6, -0.304223, 0.0464015, 3.24642, 3.16174, 0, 0, 0, 0, 0
615780, 5.96061, 5.96061, 6, 0.0393887, 0.0393887, 3.24287, 3.16302, 0, 0, 0, 0, 0
615790, 6.31474, 6.30773, 6, -0.314742, -0.307729, 3.23919, 3.15901, 0, 0, 0, 0, 0
615800, 5.96061, 5.96762, 6, 0.0393887, 0.0323763, 3.2355, 3.1549, 0, 0, 0, 0, 0
615811, 6.29721, 5.94659, 6, -0.29721, 0.0534139, 3.23205, 3.15618, 0, 0, 0, 0, 0
615821, 5.96762, 6.31124, 6, 0.0323763, -0.311235, 3.22851, 3.15233, 0, 0, 0, 0, 0
615830, 6.31124, 5.96762, 6, -0.311235, 0.0323763, 3.22478, 3.14817, 0, 0, 0, 0, 0
615840, 5.96061, 5.96061, 6, 0.0393887, 0.0393887, 3.22114, 3.14924, 0, 0, 0, 0, 0
615851, 6.30422, 5.9536, 6, -0.304223, 0.0464015, 3.2176, 3.15052, 0, 0, 0, 0, 0
615861, 5.96762, 5.25936, 6, 0.0323763, 0.740637, 3.21396, 3.16227, 0, 0, 0, 0, 0
615870, 6.30773, 5.96061, 6, -0.307729, 0.0393887, 3.21027, 3.17391, 0, 0, 0, 0, 0
615880, 5.96061, 6.31474, 6, 0.0393887, -0.314742, 3.20668, 3.1698, 0, 0, 0, 0, 0
615890, 6.30773, 5.9571, 6, -0.307729, 0.0428953, 3.20309, 3.16574, 0, 0, 0, 0, 0
615901, 6.30072, 5.95009, 6, -0.300716, 0.0499077, 3.19495, 3.16713, 0, 0, 0, 0, 0
615910, 5.96762, 5.96412, 6, 0.0323763, 0.0358825, 3.19136, 3.16841, 0, 0, 0, 0, 0
615920, 6.30773, 5.96061, 6, -0.307729, 0.0393887, 3.18767, 3.16953, 0, 0, 0, 0, 0
615930, 5.96061, 5.9536, 6, 0.0393887, 0.0464015, 3.18408, 3.17081, 0, 0, 0, 0, 0
615941, 5.96061, 5.96061, 6, 0.0393887, 0.0393887, 3.18514, 3.1721, 0, 0, 0, 0, 0
615950, 5.95009, 5.9571, 6, 0.0499077, 0.0428953, 3.18633, 3.17332, 0, 0, 0, 0, 0
615960, 6.31825, 5.96762, 6, -0.318248, 0.0323763, 3.18274, 3.17445, 0, 0, 0, 0, 0
615970, 6.2937, 5.94659, 6, -0.293704, 0.0534139, 3.17455, 3.17573, 0, 0, 0, 0, 0
615981, 5.97464, 5.61349, 6, 0.0253639, 0.386507, 3.17096, 3.18229, 0, 0, 0, 0, 0
615991, 6.30422, 5.96061, 6, -0.304223, 0.0393887, 3.16723, 3.18865, 0, 0, 0, 0, 0
616000, 5.96061, 5.96061, 6, 0.0393887, 0.0393887, 3.16369, 3.18983, 0, 0, 0, 0, 0
616010, 5.96412, 5.96061, 6, 0.0358825, 0.0393887, 3.16469, 3.191, 0, 0, 0, 0, 0
616020, 6.30773, 5.60999, 6, -0.307729, 0.390013, 3.16106, 3.19741, 0, 0, 0, 0, 0
616031, 5.95009, 5.95009, 6, 0.0499077, 0.0499077, 3.15761, 3.20398, 0, 0, 0, 0, 0
616040, 5.96762, 5.9571, 6, 0.0323763, 0.0428953, 3.15871, 3.20537, 0, 0, 0, 0, 0
616050, 6.31474, 5.62051, 6, -0.314742, 0.379494, 3.15493, 3.21167, 0, 0, 0, 0, 0
616060, 6.30072, 5.95009, 6, -0.300716, 0.0499077, 3.14669, 3.21808, 0, 0, 0, 0, 0
616071, 5.9571, 5.9571, 6, 0.0428953, 0.0428953, 3.14324, 3.21947, 0, 0, 0, 0, 0
616080, 6.31124, 5.96061, 6, -0.311235, 0.0393887, 3.13965, 3.2207, 0, 0, 0, 0, 0
616090, 5.96762, 5.96061, 6, 0.0323763, 0.0393887, 3.13592, 3.22187, 0, 0, 0, 0, 0
616100, 6.31124, 5.96762, 6, -0.311235, 0.0323763, 3.13219, 3.22294, 0, 0, 0, 0, 0
616111, 6.31124, 5.96061, 6, -0.311235, 0.0393887, 3.12386, 3.22401, 0, 0, 0, 0, 0
616121, 6.30072, 5.95009, 6, -0.300716, 0.0499077, 3.11567, 3.22535, 0, 0, 0, 0, 0
616130, 5.96762, 5.96762, 6, 0.0323763, 0.0323763, 3.11208, 3.22657, 0, 0, 0, 0, 0
616140, 5.95009, 5.94659, 6, 0.0499077, 0.0534139, 3.11318, 3.22786, 0, 0, 0, 0, 0
616151, 6.31474, 5.96762, 6, -0.314742, 0.0323763, 3.10964, 3.22914, 0, 0, 0, 0, 0
616161, 6.30072, 5.95009, 6, -0.300716, 0.0499077, 3.1014, 3.23036, 0, 0, 0, 0, 0
616170, 5.96762, 5.96412, 6, 0.0323763, 0.0358825, 3.09781, 3.23164, 0, 0, 0, 0, 0
616180, 6.29721, 5.95009, 6, -0.29721, 0.0499077, 3.09427, 3.23293, 0, 0, 0, 0, 0
616190, 5.96762, 5.96762, 6, 0.0323763, 0.0323763, 3.09072, 3.23415, 0, 0, 0, 0, 0
616201, 6.30773, 5.60648, 6, -0.307729, 0.393519, 3.08704, 3.24051, 0, 0, 0, 0, 0
616210, 5.9571, 5.95009, 6, 0.0428953, 0.0499077, 3.08349, 3.24713, 0, 0, 0, 0, 0
616220, 6.30773, 5.96061, 6, -0.307729, 0.0393887, 3.07995, 3.24846, 0, 0, 0, 0, 0
616230, 5.96061, 5.9571, 6, 0.0393887, 0.0428953, 3.07636, 3.24969, 0, 0, 0, 0, 0
616241, 6.31474, 5.96762, 6, -0.314742, 0.0323763, 3.07268, 3.25082, 0, 0, 0, 0, 0
616250, 5.9571, 5.60648, 6, 0.0428953, 0.393519, 3.06904, 3.25717, 0, 0, 0, 0, 0
616260, 6.30773, 5.60648, 6, -0.307729, 0.393519, 3.06549, 3.26892, 0, 0, 0, 0, 0
616270, 5.9571, 5.95009, 6, 0.0428953, 0.0499077, 3.06195, 3.27554, 0, 0, 0, 0, 0
616281, 6.31825, 5.97464, 6, -0.318248, 0.0253639, 3.05827, 3.27666, 0, 0, 0, 0, 0
616291, 6.30072, 6.30072, 6, -0.300716, -0.300716, 3.04998, 3.27255, 0, 0, 0, 0, 0
616300, 5.96061, 5.96061, 6, 0.0393887, 0.0393887, 3.04649, 3.26865, 0, 0, 0, 0, 0
616310, 6.30773, 5.9571, 6, -0.307729, 0.0428953, 3.0429, 3.26988, 0, 0, 0, 0, 0
616321, 5.96061, 5.96061, 6, 0.0393887, 0.0393887, 3.0393, 3.27111, 0, 0, 0, 0, 0
616331, 5.96061, 5.96061, 6, 0.0393887, 0.0393887, 3.04036, 3.27229, 0, 0, 0, 0, 0
616340, 5.96412, 5.95009, 6, 0.0358825, 0.0499077, 3.04137, 3.27362, 0, 0, 0, 0, 0
616350, 6.31124, 6.31474, 6, -0.311235, -0.314742, 3.03768, 3.26967, 0, 0, 0, 0, 0
616360, 5.96061, 5.96762, 6, 0.0393887, 0.0323763, 3.03404, 3.26545, 0, 0, 0, 0, 0
616371, 6.2902, 5.93957, 6, -0.290198, 0.0604262, 3.03069, 3.26684, 0, 0, 0, 0, 0
616380, 5.97464, 5.96762, 6, 0.0253639, 0.0323763, 3.02714, 3.26822, 0, 0, 0, 0, 0
616390, 6.30072, 5.96061, 6, -0.300716, 0.0393887, 3.02346, 3.26929, 0, 0, 0, 0, 0
616400, 5.96412, 5.96412, 6, 0.0358825, 0.0358825, 3.01991, 3.27042, 0, 0, 0, 0, 0
616411, 5.96061, 6.31124, 6, 0.0393887, -0.311235, 3.02092, 3.26631, 0, 0, 0, 0, 0
616420, 6.29721, 5.95009, 6, -0.29721, 0.0499077, 3.01747, 3.2624, 0, 0, 0, 0, 0
616430, 5.96762, 5.96412, 6, 0.0323763, 0.0358825, 3.01393, 3.26368, 0, 0, 0, 0, 0
616440, 5.96412, 5.96412, 6, 0.0358825, 0.0358825, 3.01484, 3.26476, 0, 0, 0, 0, 0
616451, 6.31124, 5.96061, 6, -0.311235, 0.0393887, 3.01116, 3.26588, 0, 0, 0, 0, 0
616461, 5.94308, 5.93957, 6, 0.0569201, 0.0604262, 3.00775, 3.26737, 0, 0, 0, 0, 0
616470, 5.97464, 5.62401, 6, 0.0253639, 0.375988, 3.00885, 3.27388, 0, 0, 0, 0, 0
616480, 6.30422, 6.30072, 6, -0.304223, -0.300716, 3.00512, 3.27501, 0, 0, 0, 0, 0
616491, 5.96061, 6.30773, 6, 0.0393887, -0.307729, 3.00158, 3.26593, 0, 0, 0, 0, 0
616501, 5.96061, 5.96412, 6, 0.0393887, 0.0358825, 3.00263, 3.26187, 0, 0, 0, 0, 0
616510, 5.9571, 5.60297, 6, 0.0428953, 0.397026, 3.00373, 3.26833, 0, 0, 0, 0, 0
616520, 5.96061, 5.96762, 6, 0.0393887, 0.0323763, 3.00484, 3.27474, 0, 0, 0, 0, 0
616530, 5.61349, 5.96412, 6, 0.386507, 0.0358825, 3.01053, 3.27576, 0, 0, 0, 0, 0
616541, 5.59947, 5.94308, 6, 0.400532, 0.0569201, 3.02107, 3.27714, 0, 0, 0, 0, 0
616550, 5.97113, 5.97464, 6, 0.0288701, 0.0253639, 3.02681, 3.27837, 0, 0, 0, 0, 0
616560, 6.2902, 5.94659, 6, -0.290198, 0.0534139, 3.02332, 3.27955, 0, 0, 0, 0, 0
