QGPIORecord, QRC v6.1.0, 23-11-2021 @ 17:08:06, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
2094370, -0.697742, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094381, -0.701248, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094390, -0.347118, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094400, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094410, -0.347118, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094420, -0.350624, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094430, -0.697742, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094440, -0.350624, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094450, -0.697742, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094460, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094471, -0.347118, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094480, -0.350624, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094490, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094500, -0.350624, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094511, -0.697742, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094520, -0.347118, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094530, -0.701248, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094540, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094551, -0.350624, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094560, -0.697742, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094570, -0.350624, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094580, -0.697742, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094590, -0.350624, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094601, -0.697742, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094610, -0.350624, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094620, -0.350624, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094630, -0.701248, 0, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094641, -0.350624, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094650, -0.350624, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094660, -0.347118, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094670, -0.701248, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094681, -0.350624, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094691, -0.347118, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094700, -0.701248, -0.701248, 10, 10.7012, 10.7012, 10.0296, 10.0296, 0, 0, 0, 0, 0
2094710, -0.347118, -0.347118, 10, 10.3471, 10.3471, 10.8499, 10.8499, 0, 0, 0, 0, 0
2094721, 5.60999, 5.25936, 10, 4.39001, 4.74064, 6.38075, 6.70937, 0, 0, 0, 0, 0
2094731, 11.9247, 11.5601, 10, -1.92473, -1.56008, 0.935027, 1.31454, 0, 0, 0, 0, 0
2094740, 12.612, 12.9521, 10, -2.61195, -2.95206, 0.0837011, -0.158043, 0, 0, 0, 0, 0
2094750, 7.0195, 7.72776, 10, 2.9805, 2.27224, 5.04392, 4.42051, 0, 0, 0, 0, 0
2094760, 1.75312, 1.75312, 10, 8.24688, 8.24688, 10.3007, 10.2648, 0, 0, 0, 0, 0
2094771, 3.85336, 3.50274, 10, 6.14664, 6.49726, 9.22018, 9.51294, 0, 0, 0, 0, 0
2094780, 9.11623, 8.06436, 10, 0.883771, 1.93564, 4.94945, 5.93719, 0, 0, 0, 0, 0
2094790, 12.6155, 12.9626, 10, -2.61546, -2.96258, 1.765, 1.55481, 0, 0, 0, 0, 0
2094800, 11.5496, 12.2648, 10, -1.54956, -2.26483, 2.48239, 1.88978, 0, 0, 0, 0, 0
